uid,Sample,Year,Count
333,06/06/2013,2013,1
333,06/06/2013,2013,1
333,06/06/2013,2013,1
333,06/06/2013,2013,1
333,06/06/2013,2013,1
333,06/06/2013,2013,1
333,06/06/2013,2013,1
333,06/06/2013,2013,1
333,06/06/2013,2013,1
318,04/06/2013,2013,1
911,02/06/2013,2013,1
912,02/06/2013,2013,1
728,02/06/2013,2013,1
728,02/06/2013,2013,1
728,02/06/2013,2013,1
910,01/06/2013,2013,1
794,01/06/2013,2013,1
931,01/06/2013,2013,1
740,01/06/2013,2013,1
740,01/06/2013,2013,1
839,01/06/2013,2013,1
839,01/06/2013,2013,1
839,31/05/2013,2013,1
539,31/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,30/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
333,29/05/2013,2013,1
262,28/05/2013,2013,1
913,28/05/2013,2013,1
725,26/05/2013,2013,1
1895,25/05/2013,2013,1
1895,25/05/2013,2013,1
1895,25/05/2013,2013,1
1895,25/05/2013,2013,1
1895,25/05/2013,2013,1
1895,25/05/2013,2013,1
530,25/05/2013,2013,1
727,25/05/2013,2013,1
573,22/05/2013,2013,1
988,22/05/2013,2013,1
988,22/05/2013,2013,1
988,22/05/2013,2013,1
839,20/05/2013,2013,1
839,19/05/2013,2013,1
362,19/05/2013,2013,1
1895,18/05/2013,2013,1
890,18/05/2013,2013,1
1895,18/05/2013,2013,1
1713,18/05/2013,2013,1
315,18/05/2013,2013,1
333,17/05/2013,2013,1
333,17/05/2013,2013,1
333,17/05/2013,2013,1
333,17/05/2013,2013,1
333,17/05/2013,2013,1
333,17/05/2013,2013,1
333,17/05/2013,2013,1
333,17/05/2013,2013,1
539,17/05/2013,2013,1
1690,14/05/2013,2013,1
1690,14/05/2013,2013,1
1690,14/05/2013,2013,1
1690,14/05/2013,2013,1
1690,14/05/2013,2013,1
1690,14/05/2013,2013,1
1690,14/05/2013,2013,1
546,13/05/2013,2013,1
869,12/05/2013,2013,1
563,12/05/2013,2013,1
563,12/05/2013,2013,1
874,12/05/2013,2013,1
563,12/05/2013,2013,1
563,12/05/2013,2013,1
563,12/05/2013,2013,1
563,12/05/2013,2013,1
563,12/05/2013,2013,1
563,12/05/2013,2013,1
779,12/05/2013,2013,1
774,11/05/2013,2013,1
563,11/05/2013,2013,1
874,11/05/2013,2013,1
870,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
563,11/05/2013,2013,1
573,11/05/2013,2013,1
2445,10/05/2013,2013,1
843,08/05/2013,2013,1
843,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
333,08/05/2013,2013,1
262,06/05/2013,2013,1
262,06/05/2013,2013,1
262,06/05/2013,2013,1
563,05/05/2013,2013,1
530,05/05/2013,2013,1
563,05/05/2013,2013,1
563,05/05/2013,2013,1
563,04/05/2013,2013,1
563,04/05/2013,2013,1
842,04/05/2013,2013,1
563,04/05/2013,2013,1
563,04/05/2013,2013,1
873,04/05/2013,2013,1
563,04/05/2013,2013,1
563,04/05/2013,2013,1
873,04/05/2013,2013,1
563,04/05/2013,2013,1
539,03/05/2013,2013,1
427,28/04/2013,2013,1
427,28/04/2013,2013,1
289,27/04/2013,2013,1
289,27/04/2013,2013,1
289,27/04/2013,2013,1
539,26/04/2013,2013,1
362,21/04/2013,2013,1
362,21/04/2013,2013,1
530,20/04/2013,2013,1
539,19/04/2013,2013,1
546,18/04/2013,2013,1
546,18/04/2013,2013,1
546,18/04/2013,2013,1
546,18/04/2013,2013,1
546,18/04/2013,2013,1
333,18/04/2013,2013,1
333,18/04/2013,2013,1
333,18/04/2013,2013,1
333,18/04/2013,2013,1
333,18/04/2013,2013,1
333,18/04/2013,2013,1
333,18/04/2013,2013,1
333,18/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
1945,16/04/2013,2013,1
313,13/04/2013,2013,1
313,13/04/2013,2013,1
313,13/04/2013,2013,1
425,13/04/2013,2013,1
425,13/04/2013,2013,1
425,13/04/2013,2013,1
315,13/04/2013,2013,1
324,12/04/2013,2013,1
324,12/04/2013,2013,1
608,12/04/2013,2013,1
324,12/04/2013,2013,1
608,12/04/2013,2013,1
324,12/04/2013,2013,1
324,12/04/2013,2013,1
609,12/04/2013,2013,1
324,12/04/2013,2013,1
324,12/04/2013,2013,1
608,11/04/2013,2013,1
333,11/04/2013,2013,1
333,11/04/2013,2013,1
333,11/04/2013,2013,1
333,11/04/2013,2013,1
333,11/04/2013,2013,1
333,11/04/2013,2013,1
333,11/04/2013,2013,1
333,11/04/2013,2013,1
262,01/04/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
333,26/03/2013,2013,1
315,16/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,15/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
333,05/03/2013,2013,1
637,24/02/2013,2013,1
251,16/02/2013,2013,1
378,15/12/2012,2012,1
378,15/12/2012,2012,1
378,14/12/2012,2012,1
378,14/12/2012,2012,1
378,14/12/2012,2012,1
378,05/12/2012,2012,1
1579,05/12/2012,2012,1
378,05/12/2012,2012,1
1579,14/11/2012,2012,1
378,12/05/2012,2012,1
2510,30/12/2014,2014,1
1701,29/12/2014,2014,1
1701,29/12/2014,2014,1
5100,29/12/2014,2014,1
1701,28/12/2014,2014,1
1667,28/12/2014,2014,1
1667,28/12/2014,2014,1
7378,27/12/2014,2014,1
7794,27/12/2014,2014,1
7794,27/12/2014,2014,1
7794,27/12/2014,2014,1
5903,25/12/2014,2014,1
5903,25/12/2014,2014,1
5903,25/12/2014,2014,1
7378,24/12/2014,2014,1
1484,22/12/2014,2014,1
3730,22/12/2014,2014,1
3730,22/12/2014,2014,1
3730,22/12/2014,2014,1
3730,22/12/2014,2014,1
3730,22/12/2014,2014,1
9225,21/12/2014,2014,1
9225,21/12/2014,2014,1
2311,21/12/2014,2014,1
1954,21/12/2014,2014,1
5477,21/12/2014,2014,1
1954,21/12/2014,2014,1
5477,21/12/2014,2014,1
5477,21/12/2014,2014,1
8907,21/12/2014,2014,1
8907,21/12/2014,2014,1
8903,21/12/2014,2014,1
8903,21/12/2014,2014,1
8903,21/12/2014,2014,1
1954,21/12/2014,2014,1
8903,21/12/2014,2014,1
8903,21/12/2014,2014,1
8907,21/12/2014,2014,1
8907,21/12/2014,2014,1
8907,21/12/2014,2014,1
2308,20/12/2014,2014,1
8203,20/12/2014,2014,1
8203,20/12/2014,2014,1
8760,20/12/2014,2014,1
8763,20/12/2014,2014,1
7579,20/12/2014,2014,1
8707,20/12/2014,2014,1
8760,20/12/2014,2014,1
8707,20/12/2014,2014,1
9290,20/12/2014,2014,1
681,20/12/2014,2014,1
5097,20/12/2014,2014,1
681,20/12/2014,2014,1
681,20/12/2014,2014,1
681,20/12/2014,2014,1
681,20/12/2014,2014,1
8193,20/12/2014,2014,1
2544,19/12/2014,2014,1
833,18/12/2014,2014,1
8949,18/12/2014,2014,1
8940,17/12/2014,2014,1
8940,17/12/2014,2014,1
8940,17/12/2014,2014,1
839,16/12/2014,2014,1
1670,16/12/2014,2014,1
1670,16/12/2014,2014,1
1670,16/12/2014,2014,1
839,15/12/2014,2014,1
839,15/12/2014,2014,1
839,15/12/2014,2014,1
839,15/12/2014,2014,1
3730,15/12/2014,2014,1
416,14/12/2014,2014,1
5114,14/12/2014,2014,1
7797,14/12/2014,2014,1
8574,14/12/2014,2014,1
8574,14/12/2014,2014,1
8574,14/12/2014,2014,1
703,14/12/2014,2014,1
703,14/12/2014,2014,1
703,14/12/2014,2014,1
8574,14/12/2014,2014,1
8574,14/12/2014,2014,1
5473,13/12/2014,2014,1
5473,13/12/2014,2014,1
6451,13/12/2014,2014,1
7170,13/12/2014,2014,1
7170,13/12/2014,2014,1
6604,13/12/2014,2014,1
7170,13/12/2014,2014,1
7554,13/12/2014,2014,1
6878,13/12/2014,2014,1
703,13/12/2014,2014,1
6878,13/12/2014,2014,1
703,13/12/2014,2014,1
6878,13/12/2014,2014,1
703,13/12/2014,2014,1
7699,13/12/2014,2014,1
7699,13/12/2014,2014,1
7699,13/12/2014,2014,1
8995,12/12/2014,2014,1
8981,12/12/2014,2014,1
8981,12/12/2014,2014,1
7968,12/12/2014,2014,1
839,12/12/2014,2014,1
8713,12/12/2014,2014,1
8998,12/12/2014,2014,1
8984,12/12/2014,2014,1
8984,12/12/2014,2014,1
8713,12/12/2014,2014,1
8981,12/12/2014,2014,1
8981,12/12/2014,2014,1
6660,11/12/2014,2014,1
6044,11/12/2014,2014,1
839,11/12/2014,2014,1
839,11/12/2014,2014,1
833,11/12/2014,2014,1
833,11/12/2014,2014,1
833,11/12/2014,2014,1
4933,08/12/2014,2014,1
1994,08/12/2014,2014,1
1801,07/12/2014,2014,1
2617,07/12/2014,2014,1
6147,07/12/2014,2014,1
6147,07/12/2014,2014,1
6437,07/12/2014,2014,1
7670,07/12/2014,2014,1
4874,07/12/2014,2014,1
7967,07/12/2014,2014,1
8298,07/12/2014,2014,1
8130,07/12/2014,2014,1
8298,07/12/2014,2014,1
7967,07/12/2014,2014,1
8130,07/12/2014,2014,1
6147,07/12/2014,2014,1
5486,07/12/2014,2014,1
8181,07/12/2014,2014,1
7885,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3730,07/12/2014,2014,1
3212,06/12/2014,2014,1
8732,06/12/2014,2014,1
7465,06/12/2014,2014,1
8939,06/12/2014,2014,1
8257,06/12/2014,2014,1
8939,06/12/2014,2014,1
8939,06/12/2014,2014,1
4068,06/12/2014,2014,1
8939,06/12/2014,2014,1
2782,06/12/2014,2014,1
4068,06/12/2014,2014,1
2782,06/12/2014,2014,1
4068,06/12/2014,2014,1
2782,06/12/2014,2014,1
8748,06/12/2014,2014,1
4573,06/12/2014,2014,1
2861,06/12/2014,2014,1
6549,06/12/2014,2014,1
7409,06/12/2014,2014,1
5723,06/12/2014,2014,1
5723,06/12/2014,2014,1
8744,06/12/2014,2014,1
8257,06/12/2014,2014,1
5292,05/12/2014,2014,1
840,05/12/2014,2014,1
9290,05/12/2014,2014,1
5102,05/12/2014,2014,1
8977,05/12/2014,2014,1
7844,05/12/2014,2014,1
5292,05/12/2014,2014,1
8975,05/12/2014,2014,1
9225,05/12/2014,2014,1
7857,05/12/2014,2014,1
7843,05/12/2014,2014,1
8977,05/12/2014,2014,1
7843,05/12/2014,2014,1
7964,05/12/2014,2014,1
7857,05/12/2014,2014,1
7857,05/12/2014,2014,1
7844,05/12/2014,2014,1
8975,05/12/2014,2014,1
9225,05/12/2014,2014,1
840,05/12/2014,2014,1
8948,05/12/2014,2014,1
8948,05/12/2014,2014,1
8949,05/12/2014,2014,1
8949,05/12/2014,2014,1
8951,05/12/2014,2014,1
8951,05/12/2014,2014,1
1357,04/12/2014,2014,1
6840,04/12/2014,2014,1
8556,04/12/2014,2014,1
333,04/12/2014,2014,1
840,04/12/2014,2014,1
8556,04/12/2014,2014,1
6840,04/12/2014,2014,1
333,04/12/2014,2014,1
840,04/12/2014,2014,1
840,04/12/2014,2014,1
840,04/12/2014,2014,1
840,04/12/2014,2014,1
833,04/12/2014,2014,1
6578,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
8588,02/12/2014,2014,1
5498,01/12/2014,2014,1
5100,01/12/2014,2014,1
5100,01/12/2014,2014,1
8588,01/12/2014,2014,1
8588,01/12/2014,2014,1
8588,01/12/2014,2014,1
324,01/12/2014,2014,1
4155,01/12/2014,2014,1
8792,30/11/2014,2014,1
8798,30/11/2014,2014,1
8126,30/11/2014,2014,1
5475,30/11/2014,2014,1
1795,30/11/2014,2014,1
7933,30/11/2014,2014,1
1787,30/11/2014,2014,1
7933,30/11/2014,2014,1
5462,30/11/2014,2014,1
7983,30/11/2014,2014,1
7983,30/11/2014,2014,1
7983,30/11/2014,2014,1
7983,30/11/2014,2014,1
7983,30/11/2014,2014,1
7983,30/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
8159,29/11/2014,2014,1
2885,29/11/2014,2014,1
8155,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
8794,29/11/2014,2014,1
7440,29/11/2014,2014,1
7440,29/11/2014,2014,1
2885,29/11/2014,2014,1
7440,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
2885,29/11/2014,2014,1
3773,29/11/2014,2014,1
681,28/11/2014,2014,1
681,28/11/2014,2014,1
681,28/11/2014,2014,1
681,28/11/2014,2014,1
681,28/11/2014,2014,1
2885,28/11/2014,2014,1
2885,28/11/2014,2014,1
2885,28/11/2014,2014,1
2885,28/11/2014,2014,1
2885,28/11/2014,2014,1
7451,28/11/2014,2014,1
2885,28/11/2014,2014,1
3212,28/11/2014,2014,1
3692,28/11/2014,2014,1
2885,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
2885,28/11/2014,2014,1
2885,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
3692,28/11/2014,2014,1
7757,27/11/2014,2014,1
5486,26/11/2014,2014,1
5486,26/11/2014,2014,1
7169,25/11/2014,2014,1
9250,25/11/2014,2014,1
7082,24/11/2014,2014,1
8638,24/11/2014,2014,1
4643,24/11/2014,2014,1
1220,24/11/2014,2014,1
5487,24/11/2014,2014,1
5487,24/11/2014,2014,1
1796,23/11/2014,2014,1
1796,23/11/2014,2014,1
7936,23/11/2014,2014,1
258,23/11/2014,2014,1
7702,23/11/2014,2014,1
7702,23/11/2014,2014,1
8665,23/11/2014,2014,1
8665,23/11/2014,2014,1
8665,23/11/2014,2014,1
7702,23/11/2014,2014,1
8665,23/11/2014,2014,1
8665,23/11/2014,2014,1
8665,23/11/2014,2014,1
8665,23/11/2014,2014,1
1554,23/11/2014,2014,1
833,22/11/2014,2014,1
4902,22/11/2014,2014,1
2582,22/11/2014,2014,1
7579,22/11/2014,2014,1
4902,22/11/2014,2014,1
6604,22/11/2014,2014,1
4902,22/11/2014,2014,1
7460,22/11/2014,2014,1
1484,22/11/2014,2014,1
1484,22/11/2014,2014,1
3633,22/11/2014,2014,1
6120,22/11/2014,2014,1
3633,22/11/2014,2014,1
3633,22/11/2014,2014,1
8203,22/11/2014,2014,1
8203,22/11/2014,2014,1
7803,21/11/2014,2014,1
7803,21/11/2014,2014,1
7803,21/11/2014,2014,1
5475,21/11/2014,2014,1
5475,21/11/2014,2014,1
8194,20/11/2014,2014,1
416,20/11/2014,2014,1
546,20/11/2014,2014,1
8056,20/11/2014,2014,1
3199,20/11/2014,2014,1
4874,20/11/2014,2014,1
6408,19/11/2014,2014,1
6408,19/11/2014,2014,1
6408,19/11/2014,2014,1
1233,19/11/2014,2014,1
1233,19/11/2014,2014,1
1233,19/11/2014,2014,1
1233,19/11/2014,2014,1
839,18/11/2014,2014,1
5487,18/11/2014,2014,1
839,18/11/2014,2014,1
2229,18/11/2014,2014,1
839,18/11/2014,2014,1
839,18/11/2014,2014,1
839,18/11/2014,2014,1
839,18/11/2014,2014,1
839,18/11/2014,2014,1
2229,17/11/2014,2014,1
3692,17/11/2014,2014,1
6451,16/11/2014,2014,1
7369,16/11/2014,2014,1
180,16/11/2014,2014,1
4900,16/11/2014,2014,1
6447,16/11/2014,2014,1
4900,16/11/2014,2014,1
4900,16/11/2014,2014,1
2982,15/11/2014,2014,1
1256,15/11/2014,2014,1
1256,15/11/2014,2014,1
1256,15/11/2014,2014,1
8193,15/11/2014,2014,1
5228,15/11/2014,2014,1
1895,14/11/2014,2014,1
4599,14/11/2014,2014,1
4599,14/11/2014,2014,1
375,14/11/2014,2014,1
1895,14/11/2014,2014,1
1895,14/11/2014,2014,1
1895,14/11/2014,2014,1
1895,14/11/2014,2014,1
1895,14/11/2014,2014,1
1895,14/11/2014,2014,1
1895,14/11/2014,2014,1
5102,14/11/2014,2014,1
8237,14/11/2014,2014,1
7847,14/11/2014,2014,1
8765,14/11/2014,2014,1
5097,14/11/2014,2014,1
873,13/11/2014,2014,1
873,13/11/2014,2014,1
833,13/11/2014,2014,1
4844,12/11/2014,2014,1
4844,12/11/2014,2014,1
5970,12/11/2014,2014,1
5931,11/11/2014,2014,1
5931,11/11/2014,2014,1
8014,11/11/2014,2014,1
839,11/11/2014,2014,1
839,11/11/2014,2014,1
2535,11/11/2014,2014,1
8109,10/11/2014,2014,1
5851,10/11/2014,2014,1
6942,10/11/2014,2014,1
2452,10/11/2014,2014,1
4818,10/11/2014,2014,1
6198,10/11/2014,2014,1
4818,10/11/2014,2014,1
5923,10/11/2014,2014,1
5969,10/11/2014,2014,1
5969,10/11/2014,2014,1
4239,10/11/2014,2014,1
8438,10/11/2014,2014,1
839,10/11/2014,2014,1
839,10/11/2014,2014,1
5910,10/11/2014,2014,1
6943,10/11/2014,2014,1
3985,10/11/2014,2014,1
4256,09/11/2014,2014,1
6920,09/11/2014,2014,1
8102,09/11/2014,2014,1
6933,09/11/2014,2014,1
6933,09/11/2014,2014,1
6933,09/11/2014,2014,1
5907,09/11/2014,2014,1
5971,09/11/2014,2014,1
774,09/11/2014,2014,1
6215,09/11/2014,2014,1
8520,09/11/2014,2014,1
5907,09/11/2014,2014,1
8507,09/11/2014,2014,1
864,09/11/2014,2014,1
2299,09/11/2014,2014,1
8507,09/11/2014,2014,1
864,09/11/2014,2014,1
4813,09/11/2014,2014,1
5114,09/11/2014,2014,1
4397,09/11/2014,2014,1
8509,09/11/2014,2014,1
5929,09/11/2014,2014,1
6505,09/11/2014,2014,1
1297,09/11/2014,2014,1
1297,09/11/2014,2014,1
703,09/11/2014,2014,1
6940,09/11/2014,2014,1
6948,09/11/2014,2014,1
8499,09/11/2014,2014,1
8115,09/11/2014,2014,1
8517,09/11/2014,2014,1
5656,09/11/2014,2014,1
6941,09/11/2014,2014,1
4809,09/11/2014,2014,1
761,09/11/2014,2014,1
878,09/11/2014,2014,1
8499,09/11/2014,2014,1
703,09/11/2014,2014,1
7826,09/11/2014,2014,1
3978,09/11/2014,2014,1
7824,09/11/2014,2014,1
7824,09/11/2014,2014,1
761,09/11/2014,2014,1
7822,09/11/2014,2014,1
4292,09/11/2014,2014,1
8495,09/11/2014,2014,1
2244,09/11/2014,2014,1
7824,09/11/2014,2014,1
861,09/11/2014,2014,1
703,09/11/2014,2014,1
7824,09/11/2014,2014,1
7822,09/11/2014,2014,1
861,09/11/2014,2014,1
8928,08/11/2014,2014,1
8549,08/11/2014,2014,1
7554,08/11/2014,2014,1
7777,08/11/2014,2014,1
5475,08/11/2014,2014,1
6934,08/11/2014,2014,1
315,08/11/2014,2014,1
8516,08/11/2014,2014,1
7936,08/11/2014,2014,1
6934,08/11/2014,2014,1
8491,08/11/2014,2014,1
8527,08/11/2014,2014,1
5648,08/11/2014,2014,1
6411,08/11/2014,2014,1
7169,08/11/2014,2014,1
7169,08/11/2014,2014,1
8780,08/11/2014,2014,1
6411,08/11/2014,2014,1
8688,08/11/2014,2014,1
6411,08/11/2014,2014,1
8690,07/11/2014,2014,1
8951,07/11/2014,2014,1
8948,07/11/2014,2014,1
8951,07/11/2014,2014,1
8949,07/11/2014,2014,1
8948,07/11/2014,2014,1
8949,07/11/2014,2014,1
6923,07/11/2014,2014,1
563,07/11/2014,2014,1
7847,07/11/2014,2014,1
6924,07/11/2014,2014,1
6050,07/11/2014,2014,1
7944,07/11/2014,2014,1
7945,07/11/2014,2014,1
7849,07/11/2014,2014,1
7845,07/11/2014,2014,1
7944,07/11/2014,2014,1
7943,07/11/2014,2014,1
6923,07/11/2014,2014,1
7849,07/11/2014,2014,1
7943,07/11/2014,2014,1
7848,07/11/2014,2014,1
7945,07/11/2014,2014,1
6924,07/11/2014,2014,1
7845,07/11/2014,2014,1
1220,07/11/2014,2014,1
1224,07/11/2014,2014,1
6924,07/11/2014,2014,1
7943,07/11/2014,2014,1
7849,07/11/2014,2014,1
7846,07/11/2014,2014,1
6923,07/11/2014,2014,1
7945,07/11/2014,2014,1
7848,07/11/2014,2014,1
7845,07/11/2014,2014,1
7846,07/11/2014,2014,1
3350,06/11/2014,2014,1
3810,06/11/2014,2014,1
8556,06/11/2014,2014,1
3810,06/11/2014,2014,1
8556,06/11/2014,2014,1
6840,06/11/2014,2014,1
3350,06/11/2014,2014,1
6171,05/11/2014,2014,1
6171,05/11/2014,2014,1
4821,04/11/2014,2014,1
7351,04/11/2014,2014,1
4240,03/11/2014,2014,1
4842,03/11/2014,2014,1
5473,02/11/2014,2014,1
5473,02/11/2014,2014,1
4252,02/11/2014,2014,1
677,02/11/2014,2014,1
677,02/11/2014,2014,1
4249,02/11/2014,2014,1
8634,02/11/2014,2014,1
677,02/11/2014,2014,1
8500,02/11/2014,2014,1
677,02/11/2014,2014,1
677,02/11/2014,2014,1
677,02/11/2014,2014,1
677,02/11/2014,2014,1
4814,02/11/2014,2014,1
677,02/11/2014,2014,1
677,02/11/2014,2014,1
8500,02/11/2014,2014,1
677,02/11/2014,2014,1
6195,02/11/2014,2014,1
8637,02/11/2014,2014,1
8637,02/11/2014,2014,1
8644,02/11/2014,2014,1
8725,02/11/2014,2014,1
2638,02/11/2014,2014,1
677,02/11/2014,2014,1
7096,02/11/2014,2014,1
677,02/11/2014,2014,1
677,02/11/2014,2014,1
7641,02/11/2014,2014,1
5485,02/11/2014,2014,1
7641,02/11/2014,2014,1
677,02/11/2014,2014,1
677,02/11/2014,2014,1
7641,02/11/2014,2014,1
8231,02/11/2014,2014,1
7641,02/11/2014,2014,1
7641,02/11/2014,2014,1
2949,02/11/2014,2014,1
703,01/11/2014,2014,1
703,01/11/2014,2014,1
677,01/11/2014,2014,1
703,01/11/2014,2014,1
8467,01/11/2014,2014,1
617,01/11/2014,2014,1
5314,01/11/2014,2014,1
5314,01/11/2014,2014,1
677,01/11/2014,2014,1
4817,01/11/2014,2014,1
1699,01/11/2014,2014,1
677,01/11/2014,2014,1
2445,01/11/2014,2014,1
677,01/11/2014,2014,1
4128,01/11/2014,2014,1
2617,01/11/2014,2014,1
8636,01/11/2014,2014,1
6444,01/11/2014,2014,1
8465,01/11/2014,2014,1
6178,01/11/2014,2014,1
4246,01/11/2014,2014,1
7374,01/11/2014,2014,1
3974,01/11/2014,2014,1
903,01/11/2014,2014,1
758,01/11/2014,2014,1
8645,01/11/2014,2014,1
2877,01/11/2014,2014,1
341,01/11/2014,2014,1
868,01/11/2014,2014,1
4573,01/11/2014,2014,1
621,01/11/2014,2014,1
5723,01/11/2014,2014,1
6562,01/11/2014,2014,1
7421,01/11/2014,2014,1
7408,01/11/2014,2014,1
7467,01/11/2014,2014,1
758,01/11/2014,2014,1
563,31/10/2014,2014,1
5941,31/10/2014,2014,1
7927,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
833,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
7877,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
3692,30/10/2014,2014,1
8005,29/10/2014,2014,1
7996,29/10/2014,2014,1
7515,29/10/2014,2014,1
7612,28/10/2014,2014,1
7866,28/10/2014,2014,1
840,28/10/2014,2014,1
840,27/10/2014,2014,1
840,27/10/2014,2014,1
840,27/10/2014,2014,1
7317,27/10/2014,2014,1
840,27/10/2014,2014,1
2990,27/10/2014,2014,1
2990,27/10/2014,2014,1
7537,27/10/2014,2014,1
840,27/10/2014,2014,1
6437,27/10/2014,2014,1
5183,26/10/2014,2014,1
5903,26/10/2014,2014,1
416,26/10/2014,2014,1
2513,26/10/2014,2014,1
